,xi,0,0.00625,0.0125,0.01875,0.025,0.03125,0.0375,0.04375,0.05,0.05625,0.0625,0.06875,0.075,0.08125,0.0875,0.09375,0.1,0.10625,0.1125,0.11875,0.125,0.13125,0.1375,0.14375,0.15,0.15625,0.1625,0.16875,0.175,0.18125,0.1875,0.19375,0.2,0.20625,0.2125,0.21875,0.225,0.23125,0.2375,0.24375,0.25,0.25625,0.2625,0.26875,0.275,0.28125,0.2875,0.29375,0.3,0.30625,0.3125,0.31875,0.325,0.33125,0.3375,0.34375,0.35,0.35625,0.3625,0.36875,0.375,0.38125,0.3875,0.39375,0.4,0.40625,0.4125,0.41875,0.425,0.43125,0.4375,0.44375,0.45,0.45625,0.4625,0.46875,0.475,0.48125,0.4875,0.49375,0.5,0.50625,0.5125,0.51875,0.525,0.53125,0.5375,0.54375,0.55,0.55625,0.5625,0.56875,0.575,0.58125,0.5875,0.59375,0.6,0.60625,0.6125,0.61875,0.625,0.63125,0.6375,0.64375,0.65,0.65625,0.6625,0.66875,0.675,0.68125,0.6875,0.69375,0.7,0.70625,0.7125,0.71875,0.725,0.73125,0.7375,0.74375,0.75,0.75625,0.7625,0.76875,0.775,0.78125,0.7875,0.79375,0.8,0.80625,0.8125,0.81875,0.825,0.83125,0.8375,0.84375,0.85,0.85625,0.8625,0.86875,0.875,0.88125,0.8875,0.89375,0.9,0.90625,0.9125,0.91875,0.925,0.93125,0.9375,0.94375,0.95,0.95625,0.9625,0.96875,0.975,0.98125,0.9875,0.99375,1
yj,j / i,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00625,1,0,1.44562e-09,2.89124e-09,4.33686e-09,5.78245e-09,7.22801e-09,8.67351e-09,1.01189e-08,1.15641e-08,1.30091e-08,1.44539e-08,1.58983e-08,1.73423e-08,1.87858e-08,2.02288e-08,2.16712e-08,2.3113e-08,2.4554e-08,2.59943e-08,2.74338e-08,2.88725e-08,3.03105e-08,3.17478e-08,3.31844e-08,3.46205e-08,3.60562e-08,3.74917e-08,3.89272e-08,4.03629e-08,4.17991e-08,4.32363e-08,4.46748e-08,4.6115e-08,4.75576e-08,4.9003e-08,5.0452e-08,5.19053e-08,5.33637e-08,5.48281e-08,5.62993e-08,5.77785e-08,5.92668e-08,6.07653e-08,6.22753e-08,6.37982e-08,6.53354e-08,6.68884e-08,6.8459e-08,7.00487e-08,7.16595e-08,7.32931e-08,7.49515e-08,7.66369e-08,7.83513e-08,8.00969e-08,8.18761e-08,8.36912e-08,8.55447e-08,8.7439e-08,8.93767e-08,9.13605e-08,9.33931e-08,9.5477e-08,9.76152e-08,9.98104e-08,1.02065e-07,1.04383e-07,1.06766e-07,1.09217e-07,1.11739e-07,1.14335e-07,1.17008e-07,1.1976e-07,1.22593e-07,1.25511e-07,1.28515e-07,1.31608e-07,1.34793e-07,1.3807e-07,1.41442e-07,1.4491e-07,1.48476e-07,1.52141e-07,1.55905e-07,1.5977e-07,1.63735e-07,1.678e-07,1.71965e-07,1.76229e-07,1.8059e-07,1.85047e-07,1.89597e-07,1.94238e-07,1.98965e-07,2.03775e-07,2.08663e-07,2.13623e-07,2.1865e-07,2.23736e-07,2.28874e-07,2.34055e-07,2.39269e-07,2.44506e-07,2.49754e-07,2.55001e-07,2.60234e-07,2.65437e-07,2.70594e-07,2.75689e-07,2.80703e-07,2.85616e-07,2.90408e-07,2.95055e-07,2.99535e-07,3.03821e-07,3.07888e-07,3.11707e-07,3.15249e-07,3.18482e-07,3.21374e-07,3.23891e-07,3.25998e-07,3.27658e-07,3.28833e-07,3.29484e-07,3.29571e-07,3.29052e-07,3.27886e-07,3.2603e-07,3.23441e-07,3.20077e-07,3.15896e-07,3.10854e-07,3.04913e-07,2.98033e-07,2.90178e-07,2.81315e-07,2.71415e-07,2.60454e-07,2.48414e-07,2.35286e-07,2.21069e-07,2.05773e-07,1.89422e-07,1.72058e-07,1.53741e-07,1.34554e-07,1.14609e-07,9.40549e-08,7.30803e-08,5.19287e-08,3.09099e-08,1.04199e-08,-9.03114e-09,-2.67773e-08,-4.19287e-08,-5.32544e-08,-5.89595e-08,-5.62116e-08,-4.00018e-08,0
0.0125,2,0,2.89124e-09,5.78249e-09,8.67374e-09,1.1565e-08,1.44561e-08,1.73472e-08,2.02381e-08,2.31288e-08,2.6019e-08,2.89089e-08,3.17981e-08,3.46867e-08,3.75744e-08,4.04612e-08,4.3347e-08,4.62316e-08,4.9115e-08,5.19972e-08,5.48782e-08,5.77579e-08,6.06364e-08,6.35139e-08,6.63906e-08,6.92666e-08,7.21423e-08,7.5018e-08,7.78943e-08,8.07717e-08,8.36508e-08,8.65325e-08,8.94175e-08,9.2307e-08,9.52019e-08,9.81035e-08,1.01013e-07,1.03933e-07,1.06863e-07,1.09807e-07,1.12766e-07,1.15742e-07,1.18737e-07,1.21754e-07,1.24796e-07,1.27865e-07,1.30965e-07,1.34098e-07,1.37268e-07,1.40478e-07,1.43732e-07,1.47034e-07,1.50387e-07,1.53797e-07,1.57268e-07,1.60803e-07,1.64408e-07,1.68087e-07,1.71846e-07,1.7569e-07,1.79623e-07,1.83651e-07,1.87781e-07,1.92016e-07,1.96363e-07,2.00828e-07,2.05417e-07,2.10134e-07,2.14986e-07,2.19978e-07,2.25117e-07,2.30408e-07,2.35856e-07,2.41468e-07,2.47247e-07,2.532e-07,2.59331e-07,2.65646e-07,2.72147e-07,2.7884e-07,2.85729e-07,2.92816e-07,3.00104e-07,3.07596e-07,3.15294e-07,3.23199e-07,3.31311e-07,3.39631e-07,3.48157e-07,3.56888e-07,3.65822e-07,3.74954e-07,3.84281e-07,3.93796e-07,4.03494e-07,4.13365e-07,4.23401e-07,4.33591e-07,4.43923e-07,4.54382e-07,4.64955e-07,4.75623e-07,4.86368e-07,4.97168e-07,5.08002e-07,5.18845e-07,5.29668e-07,5.40444e-07,5.5114e-07,5.61723e-07,5.72155e-07,5.82399e-07,5.92411e-07,6.02148e-07,6.11561e-07,6.20602e-07,6.29216e-07,6.37348e-07,6.44938e-07,6.51926e-07,6.58245e-07,6.63829e-07,6.68607e-07,6.72505e-07,6.75448e-07,6.77357e-07,6.78153e-07,6.77752e-07,6.76072e-07,6.73027e-07,6.68531e-07,6.625e-07,6.54847e-07,6.4549e-07,6.34346e-07,6.21338e-07,6.06394e-07,5.89446e-07,5.70435e-07,5.49313e-07,5.26042e-07,5.00603e-07,4.72992e-07,4.43228e-07,4.11357e-07,3.77457e-07,3.41646e-07,3.04085e-07,2.64995e-07,2.24661e-07,1.83453e-07,1.41845e-07,1.00435e-07,5.99907e-08,2.14884e-08,-1.38068e-08,-4.42323e-08,-6.75492e-08,-8.06399e-08,-7.89796e-08,-5.56937e-08,0
0.01875,3,0,4.33686e-09,8.67374e-09,1.30106e-08,1.73476e-08,2.16844e-08,2.60212e-08,3.03578e-08,3.46941e-08,3.90299e-08,4.33652e-08,4.76997e-08,5.20334e-08,5.6366e-08,6.06975e-08,6.50276e-08,6.93564e-08,7.36836e-08,7.80094e-08,8.23336e-08,8.66565e-08,9.09781e-08,9.52986e-08,9.96185e-08,1.03938e-07,1.08258e-07,1.12578e-07,1.169e-07,1.21225e-07,1.25553e-07,1.29886e-07,1.34226e-07,1.38573e-07,1.42929e-07,1.47297e-07,1.51678e-07,1.56075e-07,1.60491e-07,1.64928e-07,1.69389e-07,1.73878e-07,1.78398e-07,1.82954e-07,1.87548e-07,1.92185e-07,1.9687e-07,2.01608e-07,2.06404e-07,2.11263e-07,2.16191e-07,2.21194e-07,2.26278e-07,2.31449e-07,2.36714e-07,2.42081e-07,2.47555e-07,2.53145e-07,2.58859e-07,2.64704e-07,2.70688e-07,2.76819e-07,2.83106e-07,2.89558e-07,2.96182e-07,3.02988e-07,3.09984e-07,3.1718e-07,3.24584e-07,3.32205e-07,3.40051e-07,3.48132e-07,3.56456e-07,3.65032e-07,3.73867e-07,3.82969e-07,3.92347e-07,4.02008e-07,4.11957e-07,4.22202e-07,4.32749e-07,4.43603e-07,4.54768e-07,4.66248e-07,4.78047e-07,4.90166e-07,5.02607e-07,5.1537e-07,5.28453e-07,5.41855e-07,5.55573e-07,5.696e-07,5.83931e-07,5.98558e-07,6.13471e-07,6.28658e-07,6.44105e-07,6.59798e-07,6.75717e-07,6.91843e-07,7.08154e-07,7.24623e-07,7.41223e-07,7.57923e-07,7.7469e-07,7.91486e-07,8.08272e-07,8.25003e-07,8.41633e-07,8.58111e-07,8.74383e-07,8.90391e-07,9.06071e-07,9.21358e-07,9.36181e-07,9.50465e-07,9.6413e-07,9.77093e-07,9.89267e-07,1.00056e-06,1.01087e-06,1.0201e-06,1.02814e-06,1.03489e-06,1.04022e-06,1.04403e-06,1.04619e-06,1.04658e-06,1.04508e-06,1.04154e-06,1.03586e-06,1.02789e-06,1.01751e-06,1.00459e-06,9.89016e-07,9.7066e-07,9.49415e-07,9.25179e-07,8.97861e-07,8.67385e-07,8.33693e-07,7.9675e-07,7.56548e-07,7.13109e-07,6.66497e-07,6.1682e-07,5.64245e-07,5.09004e-07,4.5141e-07,3.91876e-07,3.30931e-07,2.69252e-07,2.07695e-07,1.47344e-07,8.95735e-08,3.61345e-08,-1.07162e-08,-4.80322e-08,-7.19031e-08,-7.70531e-08,-5.63002e-08,0
0.025,4,0,5.78245e-09,1.1565e-08,1.73476e-08,2.31302e-08,2.89129e-08,3.46955e-08,4.04779e-08,4.62601e-08,5.20418e-08,5.7823e-08,6.36033e-08,6.93827e-08,7.5161e-08,8.0938e-08,8.67136e-08,9.24876e-08,9.82601e-08,1.04031e-07,1.098e-07,1.15568e-07,1.21335e-07,1.27102e-07,1.32868e-07,1.38634e-07,1.44402e-07,1.50171e-07,1.55944e-07,1.61722e-07,1.67505e-07,1.73296e-07,1.79096e-07,1.84908e-07,1.90734e-07,1.96577e-07,2.0244e-07,2.08326e-07,2.14239e-07,2.20182e-07,2.2616e-07,2.32177e-07,2.38238e-07,2.44349e-07,2.50514e-07,2.56739e-07,2.63032e-07,2.69398e-07,2.75845e-07,2.8238e-07,2.8901e-07,2.95744e-07,3.0259e-07,3.09557e-07,3.16654e-07,3.2389e-07,3.31276e-07,3.38821e-07,3.46535e-07,3.5443e-07,3.62517e-07,3.70806e-07,3.79308e-07,3.88037e-07,3.97003e-07,4.06218e-07,4.15694e-07,4.25443e-07,4.35478e-07,4.4581e-07,4.56452e-07,4.67415e-07,4.78711e-07,4.90352e-07,5.02348e-07,5.14712e-07,5.27452e-07,5.4058e-07,5.54105e-07,5.68036e-07,5.8238e-07,5.97146e-07,6.12339e-07,6.27966e-07,6.4403e-07,6.60536e-07,6.77484e-07,6.94877e-07,7.12712e-07,7.30988e-07,7.497e-07,7.68842e-07,7.88406e-07,8.08381e-07,8.28756e-07,8.49514e-07,8.70639e-07,8.9211e-07,9.13903e-07,9.35993e-07,9.58349e-07,9.80938e-07,1.00372e-06,1.02667e-06,1.04972e-06,1.07284e-06,1.09597e-06,1.11905e-06,1.14202e-06,1.16481e-06,1.18736e-06,1.20958e-06,1.23139e-06,1.2527e-06,1.27343e-06,1.29346e-06,1.31271e-06,1.33104e-06,1.34835e-06,1.36452e-06,1.37941e-06,1.39289e-06,1.40482e-06,1.41505e-06,1.42343e-06,1.42981e-06,1.43403e-06,1.43591e-06,1.43529e-06,1.43201e-06,1.42588e-06,1.41673e-06,1.4044e-06,1.38871e-06,1.36949e-06,1.34659e-06,1.31985e-06,1.28914e-06,1.25432e-06,1.2153e-06,1.17199e-06,1.12434e-06,1.07233e-06,1.01597e-06,9.5534e-07,8.90572e-07,8.2187e-07,7.49521e-07,6.73918e-07,5.95575e-07,5.15158e-07,4.33511e-07,3.51701e-07,2.71068e-07,1.93292e-07,1.20488e-07,5.5321e-08,1.17002e-09,-3.76617e-08,-5.5689e-08,-4.5978e-08,0
0.03125,5,0,7.22801e-09,1.44561e-08,2.16844e-08,2.89129e-08,3.61414e-08,4.337e-08,5.05986e-08,5.78269e-08,6.50549e-08,7.22823e-08,7.9509e-08,8.67348e-08,9.39595e-08,1.01183e-07,1.08405e-07,1.15625e-07,1.22844e-07,1.30062e-07,1.37278e-07,1.44494e-07,1.51708e-07,1.58923e-07,1.66138e-07,1.73354e-07,1.80573e-07,1.87796e-07,1.95024e-07,2.02258e-07,2.09502e-07,2.16756e-07,2.24024e-07,2.31308e-07,2.38612e-07,2.45939e-07,2.53293e-07,2.60677e-07,2.68098e-07,2.75559e-07,2.83066e-07,2.90625e-07,2.98241e-07,3.05923e-07,3.13676e-07,3.21509e-07,3.29429e-07,3.37445e-07,3.45565e-07,3.538e-07,3.62158e-07,3.70651e-07,3.79289e-07,3.88084e-07,3.97046e-07,4.06188e-07,4.15523e-07,4.25063e-07,4.34822e-07,4.44813e-07,4.5505e-07,4.65548e-07,4.76321e-07,4.87384e-07,4.98752e-07,5.10441e-07,5.22464e-07,5.34839e-07,5.4758e-07,5.60703e-07,5.74223e-07,5.88156e-07,6.02517e-07,6.1732e-07,6.3258e-07,6.48311e-07,6.64527e-07,6.8124e-07,6.98463e-07,7.16208e-07,7.34485e-07,7.53304e-07,7.72674e-07,7.92602e-07,8.13094e-07,8.34155e-07,8.55788e-07,8.77995e-07,9.00774e-07,9.24124e-07,9.4804e-07,9.72514e-07,9.97538e-07,1.0231e-06,1.04918e-06,1.07577e-06,1.10284e-06,1.13036e-06,1.15832e-06,1.18667e-06,1.21538e-06,1.24442e-06,1.27372e-06,1.30325e-06,1.33296e-06,1.36277e-06,1.39263e-06,1.42246e-06,1.45218e-06,1.48172e-06,1.51099e-06,1.53988e-06,1.5683e-06,1.59614e-06,1.62327e-06,1.64958e-06,1.67494e-06,1.69921e-06,1.72223e-06,1.74387e-06,1.76395e-06,1.7823e-06,1.79876e-06,1.81314e-06,1.82526e-06,1.8349e-06,1.84188e-06,1.84598e-06,1.847e-06,1.84472e-06,1.83892e-06,1.82938e-06,1.81589e-06,1.79823e-06,1.77618e-06,1.74955e-06,1.71814e-06,1.68178e-06,1.64029e-06,1.59353e-06,1.5414e-06,1.48382e-06,1.42074e-06,1.35218e-06,1.2782e-06,1.19896e-06,1.11468e-06,1.02568e-06,9.32424e-07,8.35495e-07,7.35662e-07,6.33901e-07,5.31434e-07,4.29791e-07,3.3087e-07,2.37025e-07,1.5117e-07,7.69075e-08,1.86744e-08,-1.81003e-08,-2.68776e-08,0
0.0375,6,0,8.67351e-09,1.73472e-08,2.60212e-08,3.46955e-08,4.337e-08,5.20448e-08,6.07196e-08,6.93945e-08,7.80691e-08,8.67432e-08,9.54168e-08,1.0409e-07,1.12761e-07,1.21432e-07,1.30101e-07,1.3877e-07,1.47436e-07,1.56102e-07,1.64767e-07,1.73432e-07,1.82096e-07,1.90761e-07,1.99428e-07,2.08097e-07,2.16771e-07,2.2545e-07,2.34136e-07,2.42833e-07,2.51541e-07,2.60264e-07,2.69005e-07,2.77768e-07,2.86556e-07,2.95374e-07,3.04227e-07,3.13119e-07,3.22057e-07,3.31046e-07,3.40094e-07,3.49206e-07,3.58392e-07,3.67659e-07,3.77016e-07,3.86472e-07,3.96037e-07,4.05722e-07,4.15536e-07,4.25493e-07,4.35604e-07,4.45881e-07,4.56339e-07,4.66989e-07,4.77848e-07,4.88929e-07,5.00248e-07,5.11821e-07,5.23664e-07,5.35793e-07,5.48226e-07,5.60981e-07,5.74075e-07,5.87526e-07,6.01353e-07,6.15575e-07,6.3021e-07,6.45277e-07,6.60795e-07,6.76784e-07,6.93262e-07,7.10248e-07,7.27761e-07,7.45819e-07,7.6444e-07,7.83641e-07,8.03439e-07,8.23851e-07,8.44892e-07,8.66576e-07,8.88916e-07,9.11926e-07,9.35616e-07,9.59996e-07,9.85074e-07,1.01086e-06,1.03735e-06,1.06455e-06,1.09246e-06,1.12108e-06,1.15041e-06,1.18043e-06,1.21114e-06,1.24252e-06,1.27455e-06,1.30722e-06,1.3405e-06,1.37436e-06,1.40877e-06,1.44368e-06,1.47906e-06,1.51486e-06,1.55103e-06,1.5875e-06,1.62422e-06,1.6611e-06,1.69808e-06,1.73507e-06,1.77197e-06,1.8087e-06,1.84513e-06,1.88117e-06,1.91668e-06,1.95154e-06,1.98561e-06,2.01874e-06,2.05076e-06,2.08153e-06,2.11086e-06,2.13857e-06,2.16447e-06,2.18835e-06,2.21001e-06,2.22922e-06,2.24575e-06,2.25938e-06,2.26986e-06,2.27693e-06,2.28035e-06,2.27985e-06,2.27517e-06,2.26605e-06,2.25221e-06,2.23341e-06,2.20937e-06,2.17984e-06,2.1446e-06,2.1034e-06,2.05605e-06,2.00237e-06,1.94221e-06,1.87545e-06,1.80203e-06,1.72194e-06,1.63524e-06,1.54208e-06,1.44268e-06,1.33739e-06,1.22671e-06,1.11126e-06,9.91891e-07,8.69659e-07,7.45891e-07,6.22238e-07,5.00733e-07,3.83865e-07,2.74668e-07,1.76819e-07,9.4736e-08,3.36712e-08,-2.38494e-10,0
0.04375,7,0,1.01189e-08,2.02381e-08,3.03578e-08,4.04779e-08,5.05986e-08,6.07196e-08,7.0841e-08,8.09626e-08,9.10842e-08,1.01206e-07,1.11327e-07,1.21447e-07,1.31567e-07,1.41685e-07,1.51803e-07,1.6192e-07,1.72036e-07,1.82151e-07,1.92266e-07,2.02382e-07,2.12498e-07,2.22615e-07,2.32736e-07,2.42861e-07,2.52992e-07,2.63131e-07,2.7328e-07,2.83441e-07,2.93619e-07,3.03815e-07,3.14035e-07,3.24281e-07,3.3456e-07,3.44875e-07,3.55234e-07,3.65641e-07,3.76105e-07,3.86632e-07,3.97229e-07,4.07907e-07,4.18673e-07,4.29538e-07,4.40512e-07,4.51606e-07,4.62832e-07,4.74203e-07,4.8573e-07,4.97429e-07,5.09313e-07,5.21397e-07,5.33698e-07,5.46231e-07,5.59014e-07,5.72063e-07,5.85399e-07,5.99038e-07,6.13001e-07,6.27308e-07,6.41978e-07,6.57034e-07,6.72495e-07,6.88384e-07,7.04722e-07,7.21533e-07,7.38838e-07,7.5666e-07,7.75022e-07,7.93947e-07,8.13457e-07,8.33575e-07,8.54323e-07,8.75723e-07,8.97797e-07,9.20566e-07,9.4405e-07,9.68268e-07,9.9324e-07,1.01898e-06,1.04551e-06,1.07285e-06,1.101e-06,1.12997e-06,1.15979e-06,1.19045e-06,1.22197e-06,1.25434e-06,1.28757e-06,1.32166e-06,1.3566e-06,1.39238e-06,1.42899e-06,1.46643e-06,1.50465e-06,1.54366e-06,1.58341e-06,1.62388e-06,1.66502e-06,1.7068e-06,1.74916e-06,1.79205e-06,1.83541e-06,1.87918e-06,1.92327e-06,1.96761e-06,2.0121e-06,2.05666e-06,2.10117e-06,2.14552e-06,2.18959e-06,2.23325e-06,2.27635e-06,2.31874e-06,2.36026e-06,2.40075e-06,2.44002e-06,2.47787e-06,2.51411e-06,2.54852e-06,2.58087e-06,2.61094e-06,2.63847e-06,2.6632e-06,2.68488e-06,2.70323e-06,2.71795e-06,2.72877e-06,2.73537e-06,2.73745e-06,2.73471e-06,2.72682e-06,2.71347e-06,2.69436e-06,2.66916e-06,2.63759e-06,2.59934e-06,2.55415e-06,2.50177e-06,2.44196e-06,2.37453e-06,2.29934e-06,2.21627e-06,2.1253e-06,2.02646e-06,1.91986e-06,1.80573e-06,1.68442e-06,1.55643e-06,1.42241e-06,1.28324e-06,1.14001e-06,9.94112e-07,8.47248e-07,7.01513e-07,5.59446e-07,4.24105e-07,2.99136e-07,1.88851e-07,9.82728e-08,3.31655e-08,0
